id,artist_name(s),song_name,popularity,explicit?,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence 
6LwfOaLIzAIFcqqwdO1DPY,['DyMe-A-DuZiN'],SXSW,1,True,0.44,0.451,0.213,0.103,0,0.118,0.137
084T9Eu5utxT7J3Vdav9Ln,['DyMe-A-DuZiN'],Why Lie?,0,True,0.631,0.686,0.298,0.721,0,0.459,0.452
4QblvQrRd9RiV96zKnGcWn,"['DyMe-A-DuZiN', 'Niqa Mor']",Dyme Kennedy,1,True,0.619,0.592,0.127,0.0164,3.61e-05,0.197,0.209
3xyVZcLCmLDxpdoruHsRP3,['DyMe-A-DuZiN'],Blunt Raps,0,True,0.449,0.727,0.481,0.00218,5.63e-06,0.195,0.689
1i6biCTekVSXJxW8g0FlYn,['DyMe-A-DuZiN'],SWANK JESUS,0,True,0.473,0.666,0.091,0.083,3.88e-06,0.373,0.733
36UAlVZLSg9PU9NS6uupKa,['DyMe-A-DuZiN'],Corner Boyz,0,True,0.658,0.439,0.368,0.0524,5.71e-05,0.0692,0.217
5XzWBG46hmnZhvkc8LvmQP,['DyMe-A-DuZiN'],B47,0,True,0.838,0.545,0.296,0.171,3.66e-05,0.112,0.863
5rhZmRbOstQoV1LEybUYfj,['DyMe-A-DuZiN'],Black Lite,1,True,0.399,0.893,0.397,0.563,0,0.651,0.682
65qQdKNMwZhGnjnePcuVtJ,"['DyMe-A-DuZiN', 'Godbodywati']",Enter The Crown,0,True,0.643,0.725,0.28,0.139,1.63e-06,0.196,0.417
052eb0tjhkLmYPGXJZDajw,['Aura Da Prophet'],The Invitation (Skit),5,True,0.331,0.447,0.0816,0.889,0.0586,0.631,0.8
3t952xNQliWWVzIxAWk3Sy,"['Aura Da Prophet', 'Spxtrm', ""D'rok the Menace"", 'Illuminati Congo']",Stargate,19,True,0.583,0.332,0.424,0.861,0,0.106,0.166
46hsvxDQ3DWqfZIXC4ZZbe,['Aura Da Prophet'],Enchantment,8,True,0.376,0.509,0.208,0.605,0.000311,0.0919,0.271
7MP3CIFKsoU6TYBnR8qCiV,"['Aura Da Prophet', 'Zombie Juice']",Mantra,12,True,0.49,0.503,0.241,0.0357,0.00328,0.11,0.164
2lbAC6lpC63wuwY8PnuR90,['Aura Da Prophet'],The Affirmation (Skit),7,True,0.437,0.422,0.0853,0.768,0.0938,0.117,0.606
6vsnopr0uVWqxg0bw0pkW3,['Aura Da Prophet'],Love All Creation,8,True,0.635,0.517,0.0608,0.0266,0,0.108,0.226
7gVefmy1RkPbW0rGKXbmjk,"['Aura Da Prophet', 'Mellow Jay']",God In Me,11,True,0.427,0.78,0.163,0.0566,0,0.204,0.447
03JDQagYDfUONVC2R4BXKo,['Aura Da Prophet'],Magick,9,True,0.39,0.559,0.048,0.737,0.000379,0.123,0.153
7LHc93Hi9oScf2GN9i3aM9,['Aura Da Prophet'],All My Love,11,True,0.685,0.563,0.0305,0.392,6.64e-05,0.134,0.118
538VdNOcZAeL74Lb7230zi,['Aura Da Prophet'],The Realization (Interlude),5,True,0.2,0.329,0.0359,0.146,0.0224,0.152,0.044
0r8wxYr9e1VBvVuRyn6OIs,['Aura Da Prophet'],Thyself,7,True,0.62,0.421,0.0771,0.43,0,0.11,0.149
39kYDZYy22Z4dBAOgwcxZi,['Aura Da Prophet'],Mastermind,9,True,0.67,0.452,0.174,0.6,2.18e-05,0.0857,0.459
1C7tTVyeZzNdHKZb1rNv2j,"['Aura Da Prophet', 'AKTHESAVIOR']",Metamorphosis Part: II,9,True,0.386,0.674,0.0747,0.225,0,0.149,0.159
3NVvLLBppe2cYcFUgsKUSq,['Aura Da Prophet'],Chosen (On A Path),13,True,0.7,0.708,0.172,0.0932,0,0.0887,0.874
73oRBicscNoirulPfMGyXW,['Aura Da Prophet'],Light & Dark,14,True,0.75,0.577,0.209,0.101,0.00398,0.137,0.332
0xWKPygsbgLn957JzFRv0U,"['Aura Da Prophet', 'Cambatta']",Divine Observer,15,True,0.686,0.686,0.169,0.117,2.01e-05,0.1,0.175
6X3baf8VTD11PAYkJ3pAYU,"['Aura Da Prophet', 'Nyck Caution', 'Kenneth Cash']",Tarot,13,True,0.93,0.519,0.0958,0.0487,5.35e-06,0.0994,0.751
3Ua2Pdh7vdm7CCInmDRDla,"['Aura Da Prophet', 'Lavva', 'FR33SOL', 'Leo Dynasty']",Evil Eye,16,True,0.685,0.725,0.0571,0.0348,0,0.19,0.659
5gqHzL7qQlhgbO0Ty6fb7K,"['Aura Da Prophet', 'Mick Jenkins', 'Leo Dynasty']",Manifestation,11,True,0.649,0.533,0.163,0.182,0,0.111,0.485
2K2DcWCZmHfc5c1ocGO2d1,['Aura Da Prophet'],New Light,5,True,0.507,0.524,0.0406,0.00589,0,0.24,0.318
5pz0qYRwmTpdNpzdru1wRH,"['Aura Da Prophet', 'Dizzy Wright', 'Leo Dynasty']",Dreamer,7,True,0.686,0.591,0.476,0.187,0,0.111,0.691
6l0we0Qf865OWfTAhW4QZT,"['Aura Da Prophet', 'CJ Fly']",This Wave,10,True,0.787,0.486,0.155,0.0525,0,0.11,0.263
4Qj38bgaBRF4DA5puk2FuE,['Aura Da Prophet'],Gardens,8,True,0.706,0.539,0.382,0.174,0,0.0938,0.829
3P8dbtMU0WxjPCL65H1y2K,['Aura Da Prophet'],Let It Go,6,True,0.596,0.833,0.267,0.266,0,0.149,0.696
0EFrnpxWAZfcYuFyfyVhwx,"['Aura Da Prophet', ""D'rok the Menace""]",Creator,12,True,0.577,0.52,0.302,0.215,0,0.105,0.679
0OeT72ZHp4P5zBKTn8RMut,"['Aura Da Prophet', 'Leo Dynasty', '3rd Eye Indigo', 'Mellow Jay', 'Illuminati Congo']",Tribe Cypher,7,True,0.415,0.777,0.455,0.0417,0,0.112,0.138
4cPhXbhQjCDJzyIw4cWH3k,"['Aura Da Prophet', 'Leo Dynasty']",Labyrinth,5,True,0.429,0.54,0.227,0.0284,0.0442,0.286,0.158
3Gt3pOWuOBNlAiPTkeEDTu,"['Aura Da Prophet', 'Leo Dynasty']",In My Zone,5,True,0.628,0.523,0.099,0.0877,0.0688,0.111,0.0392
35w13D2nSsRrSEJqySFAXN,"['Aura Da Prophet', 'Leo Dynasty']",Good Vibrations,9,True,0.472,0.63,0.302,0.0644,0.0101,0.142,0.0909
1Bs1PW4lnWY2TgAKCO2xy4,"['Aura Da Prophet', 'Leo Dynasty']",Love (A New Beginning),3,True,0.223,0.281,0.0476,0.445,0.821,0.105,0.0378
3z9U4pUYuHh2UHpNUZfT3f,"['Aura Da Prophet', 'Leo Dynasty']",Fly Away,8,True,0.827,0.56,0.161,0.112,0,0.103,0.158
5UoF7Qd6umXJ16Dl3t3dR1,"['Aura Da Prophet', 'Leo Dynasty']",Voices,10,True,0.577,0.708,0.209,0.0497,0,0.101,0.119
4yL29bWh54Mks807DXuqp1,"['Aura Da Prophet', 'Leo Dynasty']",Free,9,True,0.443,0.673,0.408,0.0107,0,0.0785,0.103
6KzpS0axUpQwhdQPf5fORT,"['Aura Da Prophet', 'Leo Dynasty']",Escape The Maze,4,True,0.589,0.625,0.109,0.415,3.28e-05,0.0963,0.307
4GVf4hiZ8LiQ40Zb5GHNqS,"['Aura Da Prophet', 'Leo Dynasty']",Possibilities,4,True,0.539,0.473,0.0755,0.121,0.0721,0.0905,0.0865
0nPqcBbSIm3SCGPKTthrmz,['Aura Da Prophet'],A Second Chance,4,True,0.439,0.799,0.363,0.152,0,0.0725,0.439
5VSugxxPsZzhoRe5RolFy2,"['Aura Da Prophet', 'Tony Manson']",Graves,3,True,0.615,0.562,0.0755,0.000563,0.000241,0.097,0.2
1UOCeE2C5HGLj1DbUJSKno,['Aura Da Prophet'],Get Away,3,True,0.433,0.522,0.154,0.339,0,0.131,0.369
6FuuqqS09l8wfsSBUqyLWS,"['Aura Da Prophet', 'AKTHESAVIOR', 'Leo Dynasty']",Foundations,8,True,0.677,0.721,0.39,0.368,0,0.102,0.351
2Fa2z8h5JhCbq3iYj5J0Zz,['Aura Da Prophet'],Strange Days,4,True,0.473,0.53,0.0596,0.259,0,0.136,0.0965
6MZ6bTuJgOaWEZJGOZKHFs,['Aura Da Prophet'],Void,5,True,0.54,0.642,0.415,0.331,0,0.137,0.553
2NtXQRJFkPuVlnha4Tkfpo,"['Aura Da Prophet', 'Leo Dynasty']",Shadow of Reality,11,True,0.44,0.55,0.119,0.108,0,0.351,0.161
66GTJTEt65q2Mj1tINvfof,['Aura Da Prophet'],Dimitri,4,True,0.561,0.559,0.283,0.175,0,0.39,0.193
4GIMgx1n6M48vhrtJ4vscI,"['Aura Da Prophet', 'FR33SOL']",Been Through,8,True,0.495,0.571,0.268,0.251,0,0.177,0.149
55yFds9IHiN5AmQTCVpa7u,['Aura Da Prophet'],Gaurdian Angels,9,True,0.646,0.677,0.0528,0.0999,6.63e-06,0.116,0.144
10WgG97EsZ4X1ptiDkZq4s,"['Aura Da Prophet', 'Kyle Bent', 'EZ']",Stardust,6,True,0.794,0.712,0.313,0.0871,1.13e-05,0.112,0.283
3uWWs061KYjiO3p0Gzsg1m,"['Aura Da Prophet', 'Leo Dynasty']",Holding Me Back,3,True,0.587,0.554,0.0927,0.093,0,0.0707,0.0533
3zLSWXRfPZfl37XM3BGbSM,['Aura Da Prophet'],Power Inside,9,True,0.42,0.63,0.279,0.309,0,0.178,0.0734
4qC7GdPmzzk0HWcYUGGBME,['Aura Da Prophet'],Divinity,13,True,0.688,0.603,0.0577,0.0532,8.61e-06,0.111,0.0783
5Ardy5ZdBHyfstAYPpqz37,['Aura Da Prophet'],Falling,5,True,0.711,0.512,0.0996,0.683,0,0.135,0.18
1n5voiMr3J8Wh3F72ywUZj,"['Aura Da Prophet', 'Noslen']",Green,12,True,0.798,0.47,0.187,0.313,1.45e-05,0.246,0.572
6Yv4yIyyghfj6GJsKuxwzs,['Aura Da Prophet'],The Plot to Self Destruction,9,True,0.531,0.566,0.0949,0.575,0,0.11,0.304
6mJGoPiUQXMNbPiwaxqVrA,"['Aura Da Prophet', 'Chelsea Reject']",Revolutionist,11,True,0.626,0.609,0.277,0.407,9.15e-06,0.104,0.333
5EYxoaps6CB4xTO4uMNg8z,"['Aura Da Prophet', 'Leo Dynasty']",Pluto & Back,6,True,0.665,0.706,0.261,0.0187,2.18e-06,0.0675,0.311
6WlUmaUw0rbAr9y32LHWYe,"['Aura Da Prophet', 'Leo Dynasty']",Time Travel,3,True,0.709,0.576,0.453,0.657,0,0.327,0.239
79xi7AwqRbTTxwwAEVYBgp,['Aura Da Prophet'],Ambitions,4,True,0.734,0.673,0.25,0.13,0,0.18,0.542
5xhWM6NRmwkLVSO4pGEcYw,['Aura Da Prophet'],Meant to Be,9,True,0.785,0.7,0.233,0.59,0.000298,0.141,0.542
1u7GFTFO0NOahtxYJdx3Ck,"['Aura Da Prophet', 'Leo Dynasty']",Devil & God,5,True,0.63,0.645,0.142,0.0805,0,0.477,0.25
3CoC3mlj1qZpdjrLXIyR0N,['Aura Da Prophet'],By My Side,4,True,0.828,0.544,0.393,0.271,0,0.14,0.373
04jRfuQbbC3OILjriFxOmp,"['Aura Da Prophet', 'AKTHESAVIOR', 'Cash R.O.E']",Heart,11,True,0.712,0.618,0.219,0.0285,0,0.154,0.609
4RXQBM0Uzrhsb21iad6NT2,"['Aura Da Prophet', 'Leo Dynasty']",No Time,3,True,0.722,0.737,0.0749,0.134,0,0.0926,0.393
6XRDUX820L9Q6mG66q4DWw,['Aura Da Prophet'],Nosteliga,4,True,0.785,0.536,0.327,0.281,0,0.107,0.401
4hQRoowcZkgzRfNOPiTuyv,"['Aura Da Prophet', 'Leo Dynasty']",Free Reign,4,True,0.608,0.907,0.119,0.0542,0,0.163,0.479
0i1qCBWE1JbfbCBPAofuHT,['Ghetto Sage'],Häagen Dazs,39,True,0.56,0.537,0.383,0.281,0,0.144,0.639
1kvVE9TNsjpOAcI71bkssh,['Myke Bogan'],Homecoming,20,True,0.609,0.693,0.424,0.534,0,0.0744,0.419
1hlijxz52HRXlhQ7c7A59E,['Myke Bogan'],Memory Lane,14,True,0.707,0.638,0.24,0.133,0,0.187,0.521
2uWlft7WxOW7oquM03ors5,['Myke Bogan'],Sundress 2,17,True,0.414,0.863,0.321,0.455,0,0.214,0.475
6fsrOpE69wKXCrZ5JLv6W8,['Myke Bogan'],Next Lifetime,16,True,0.379,0.71,0.252,0.817,1.55e-06,0.343,0.826
6mzVbbjDFdJHequILtpx9o,['Myke Bogan'],Tommy Hilfiger,19,True,0.583,0.749,0.434,0.716,0,0.0995,0.549
7LovJbOeStsVtnESaCkn3m,['Myke Bogan'],Night Cap,13,True,0.757,0.594,0.403,0.547,9.2e-05,0.079,0.4
2ZAa5BabzKGJO741S7NGJu,['Myke Bogan'],'91 Benz,17,True,0.475,0.834,0.354,0.244,3.29e-06,0.841,0.308
7bDHUbdJbJdKCOxn5zo7Mz,"['Myke Bogan', 'Nia Myel']",Mi Vida,14,True,0.444,0.748,0.542,0.816,0,0.307,0.447
3Az9Q6ZEjpS7u1q6LKK3xU,['Myke Bogan'],"Wrong Place, Wrong Time (Interlude)",10,False,0.319,0.294,0.0522,0.965,0.0172,0.118,0.303
0IrMKK4g2GEJBpQWB7vHvc,['Myke Bogan'],Fast Cars & Weed Jars,17,True,0.565,0.76,0.366,0.691,0.000193,0.138,0.454
2m6WTKUGB7F6PihplMhLUN,"['Myke Bogan', 'CRSN']",Sweet Nothing's,4,True,0.515,0.368,0.495,0.362,2e-06,0.393,0.592
5LPLDWeQ34EeE1olQCQ9iE,"['Myke Bogan', 'CRSN']",Scotch on the Rocks,5,True,0.429,0.442,0.727,0.53,0,0.445,0.448
299LZtOW0UXWMQKqmEweCK,"['Myke Bogan', 'CRSN']",Drop Dead Gorgeous,3,True,0.56,0.397,0.092,0.569,0.00803,0.106,0.222
2gLElK9haFfZ7KgRWlmIVN,"['Myke Bogan', 'CRSN']",Outrageous,7,True,0.624,0.493,0.255,0.243,0.000985,0.133,0.282
11euKO7jXjYVjZwMT9yj8B,"['Myke Bogan', 'CRSN', 'Summer Breeze']",Blow the Breeze,2,True,0.461,0.297,0.0693,0.956,0.00221,0.103,0.413
4f261DjMszgzQByB8KURh1,"['Myke Bogan', 'CRSN']",Back in a Flash,2,True,0.582,0.373,0.177,0.821,0,0.36,0.383
58t1RT75IXGmBBBJQDDD3r,"['Myke Bogan', 'CRSN', 'Summer Breeze']",Lyla's Cafe,2,True,0.447,0.262,0.152,0.871,0.000236,0.106,0.291
6t5ST7XL7LyWinY7f6sLjn,['Myke Bogan'],No Peace,2,True,0.516,0.692,0.387,0.00156,0,0.15,0.521
0zvc9KvL3yEqYmzgEioptQ,['Myke Bogan'],Check Your Energy,2,True,0.657,0.665,0.336,0.239,0,0.335,0.521
5kWh6CrCBZguUcmrLToHAF,['Myke Bogan'],Quarterdeck,2,True,0.521,0.512,0.421,0.0685,0,0.0878,0.42
2tVdlZ58WP3ZLUO21MLzLc,['Myke Bogan'],Backwoods,4,True,0.793,0.692,0.273,0.117,0,0.109,0.845
1FPlgjOClSKSSOx05KEZcs,['Myke Bogan'],Lay Here,1,True,0.684,0.478,0.323,0.206,0,0.112,0.384
7ILf9SLxxtjOhxYElJrkVz,"['Myke Bogan', 'Blossom']",Emerald,1,True,0.563,0.705,0.1,0.135,0,0.135,0.0971
2nZPnKvRN3t8EwLR2Ofeba,['Myke Bogan'],Jolly,1,True,0.532,0.605,0.227,0.15,1.11e-05,0.104,0.385
1knrdLoPFkMu1Bq81Swuae,['Myke Bogan'],Follow Me,1,True,0.607,0.661,0.38,0.0668,0,0.267,0.481
5Wgv4XQ4LUzHZPiXWXCzxh,['Myke Bogan'],Say What You Mean (Interlude),1,False,0.84,0.378,0.0794,0.0883,0.00127,0.104,0.471
1DKGyndumnz4GHQ1vBHAay,['Myke Bogan'],Cruise Control,1,True,0.469,0.684,0.428,0.00256,0,0.128,0.246
33BNOXcm9IyF9bN6b0EJJ0,"['Myke Bogan', 'Donte Thomas']",Spliff in the A.M.,3,True,0.567,0.455,0.511,0.683,0,0.255,0.529
7gaPYEyV0DpumMPxjpCKC0,"['Myke Bogan', 'Alex Wiley']",Honest,2,True,0.706,0.823,0.251,0.0761,0,0.216,0.847
1LYphusDbwdJCEBkpsrSZ0,['Myke Bogan'],Laissez Faire,3,True,0.6,0.524,0.161,0.0178,0.000416,0.13,0.152
23RsYH5J3kCgllOkFJ0yC7,"['Myke Bogan', 'Kazadi']",Wasting Away,2,True,0.576,0.508,0.178,0.581,0,0.472,0.639
55VYSaXlqGGC18Zb5CAwPe,['Myke Bogan'],Driving Home,16,False,0.483,0.647,0.437,0.217,0.000146,0.151,0.322
416VteDyuVj1UCadXrTlIK,['Myke Bogan'],Martins Apt,2,True,0.617,0.508,0.515,0.65,0,0.25,0.325
33zeBpqX6YjD3KabmeC14r,['Myke Bogan'],Back in My Groove (Interlude),1,False,0.447,0.493,0.409,0.258,0,0.395,0.121
14BrtRVYY2r2Xnr7K9Eo29,['Myke Bogan'],Prom Picture,1,True,0.429,0.664,0.343,0.092,3.81e-06,0.275,0.111
3xlvLDbrSPFOaIit27C0EN,['Myke Bogan'],No Peace,3,True,0.515,0.69,0.426,0.00147,0,0.151,0.521
48pBDc2nxjvU3OVfwgFtpy,['Myke Bogan'],Check Your Energy,2,True,0.666,0.662,0.337,0.235,0,0.336,0.499
3tIYCS0Od0frTH4NoZIqWv,['Myke Bogan'],Quarterdeck,2,True,0.521,0.512,0.421,0.0692,0,0.0864,0.42
71ObiNpI2UN4NnkxJOLa2d,['Myke Bogan'],Backwoods,11,True,0.792,0.693,0.277,0.126,0,0.108,0.843
2XKgPhsZdUyduLyxZnCPTx,['Myke Bogan'],Lay Here,3,True,0.677,0.477,0.324,0.199,0,0.113,0.377
75u44SQFzz8bX4sxbFkqnY,"['Myke Bogan', 'Blossom']",Emerald,3,True,0.542,0.702,0.107,0.138,0,0.137,0.0949
72bzIdlro8h7jYdOn4c4VY,['Myke Bogan'],Jolly,15,True,0.571,0.602,0.218,0.147,1.27e-05,0.103,0.374
7mxrYc6eeORQfDYFRufRT3,['Myke Bogan'],Follow Me,1,True,0.611,0.66,0.38,0.0677,0,0.275,0.476
5ThbWifU0O21JPzywuPxb0,['Myke Bogan'],Say What You Mean (Interlude),1,False,0.84,0.377,0.0935,0.0816,0.00134,0.104,0.463
4CK6VLNqhQ6727EYFaVvcY,['Myke Bogan'],Cruise Control,1,True,0.466,0.685,0.419,0.00251,0,0.128,0.232
2QsOKK3pwDwDBCxP7tz4pk,"['Myke Bogan', 'Donte Thomas']",Spliff in the A.M.,13,True,0.718,0.455,0.447,0.682,0,0.256,0.528
7LJpReOZro7CUDOc9YSexF,"['Myke Bogan', 'Alex Wiley']",Honest,8,True,0.705,0.82,0.262,0.0767,0,0.251,0.855
7DyIe01H3Wv6xeNoGSdSiv,['Myke Bogan'],Laissez Faire,0,True,0.598,0.524,0.161,0.0179,0.000364,0.129,0.151
5h4wS7u7u0uelpciTQcSzh,"['Myke Bogan', 'Kazadi']",Wasting Away,1,True,0.628,0.506,0.118,0.573,0,0.468,0.627
5HsQRKmppYaiWH6IZD7qRC,['Myke Bogan'],Pause,10,True,0.723,0.537,0.259,0.27,0,0.142,0.582
3tNRx9Oq8zaGsieYJXQsBb,"['Myke Bogan', 'Khary']",Pickathon,31,True,0.566,0.397,0.372,0.491,0,0.134,0.362
3e3nSl8mkCv3wrotlzF0R4,"['Myke Bogan', 'Blossom']",Leapfrog,5,True,0.685,0.582,0.115,0.616,0,0.157,0.688
3u6gbX9IHitizWnkeqA27J,"['Myke Bogan', 'Kid Indigo']",On My Way,13,True,0.531,0.34,0.198,0.631,1.94e-05,0.112,0.219
53EXnOQWiiqVZWaCR8LJDY,['Myke Bogan'],All In (Interlude),8,False,0.399,0.37,0.553,0.716,0.000424,0.113,0.405
3OO5BYHFmmExL8384WsvM0,['Myke Bogan'],Smooth Motion,12,False,0.553,0.407,0.293,0.514,0.00208,0.138,0.226
43S0ypthxajAgQL5YCKc4o,"['Myke Bogan', 'Kazadi', 'Blossom']",Groove,9,True,0.481,0.508,0.422,0.796,0,0.293,0.364
0iH2Sv4HY864lSUaRxRTyY,"['Myke Bogan', 'Ripley Snell']",Callin You,4,True,0.51,0.538,0.464,0.624,0,0.113,0.389
6lN1Cyw1QS68W10Sckr1zt,"['Myke Bogan', 'Danielle Sullivan']",Runaway,7,True,0.67,0.427,0.463,0.841,0,0.115,0.247
1PViXqlByR6JuYuEw8l62s,['Myke Bogan'],If You Wanna Know,5,True,0.761,0.405,0.415,0.452,0.000292,0.102,0.334
3KcbF7ALA41vS343TEcl41,['Stlndrms'],Black Boy Joy,3,False,0.431,0.458,0.0777,0.00316,0.789,0.112,0.425
7I91YurPiCvponMSDLfnPW,['Stlndrms'],That Slump,5,False,0.439,0.392,0.234,0.00903,0.372,0.302,0.557
5L53HjpX94gV0wRw3TDtXL,['Stlndrms'],Voodoo,6,False,0.801,0.423,0.399,0.00351,0.904,0.0586,0.283
2EevXrLSchDWf640vOHvpH,['Stlndrms'],Special Tea,4,False,0.521,0.52,0.33,0.00186,0.879,0.0926,0.963
5S8ycGmH1XBPm2fiC1lFNC,['Stlndrms'],Brush your Teeth,3,False,0.377,0.449,0.139,0.00516,0.847,0.106,0.322
3aGygzqFkWj7KuR7fYVd4h,['Stlndrms'],New Shoes,2,False,0.697,0.567,0.171,0.0395,0.888,0.0522,0.532
1am9fUeiRzN10p4fBl2CjT,['Stlndrms'],Bedtime Stories,2,False,0.417,0.133,0.0582,0.154,0.908,0.126,0.24
6CTCTquU0b2m4Ip6nljEia,['Stlndrms'],"The Ancestors, Pt. 2",2,False,0.656,0.444,0.166,0.227,0.882,0.0435,0.735
1H40xR08jWZ3j30UBrF0pc,['Stlndrms'],San Andreas,5,False,0.675,0.273,0.26,0.00393,0.819,0.258,0.313
6ZeHezg0VijxhzPlIwnIHv,['Stlndrms'],The Ancestors,2,False,0.655,0.644,0.273,0.125,0.837,0.0664,0.533
6vVqK4JhCvP5e8hdyvR4er,['Stlndrms'],Bounce Roll Skate,2,False,0.653,0.312,0.0512,0.00419,0.237,0.102,0.784
2N7dgucgodCfqEPRG6kBb0,['Stlndrms'],Bok Choy,6,False,0.706,0.683,0.286,0.121,0.764,0.418,0.935
3tNo67514TIdhQESsR1kSn,['Stlndrms'],Dope,13,False,0.951,0.515,0.3,0.334,0.572,0.103,0.926
6TBpZCXiIOFfwc31cRDhx6,['Stlndrms'],Yume Wa Koi Ni,11,False,0.607,0.683,0.459,0.0124,0.79,0.454,0.879
4y9ick6sezwEKn7oXyDzpE,['Stlndrms'],Like,7,False,0.642,0.808,0.432,0.18,4.62e-06,0.153,0.655
2jgswx8uhPJjP0tf43SNUf,['Stlndrms'],Spicy Garlic,5,False,0.693,0.799,0.383,0.469,0.000144,0.608,0.773
3nj83oyrfDoeyoxJH3NyHT,['Stlndrms'],Hello,5,False,0.543,0.689,0.25,0.519,0.361,0.564,0.86
1NBQAXBQMCMJ497OqCpUli,['Stlndrms'],Ginger Tea,17,False,0.819,0.428,0.463,0.753,0.455,0.154,0.612
2SY3HAFfUqmXeKjl3BdB8A,['Stlndrms'],Blue,10,False,0.753,0.593,0.528,0.647,0.302,0.149,0.681
38moljFCYvlAt563NTMkdg,['Stlndrms'],Whoa,4,False,0.619,0.268,0.304,0.069,0.369,0.109,0.691
1jzexUnN5wtbbkTIzs1L6R,['Stlndrms'],Talk to Me,7,False,0.627,0.707,0.403,0.032,0.0425,0.828,0.662
5NiGrE4wonvkVoZXRlnAP7,['Stlndrms'],Jasmine,5,False,0.62,0.817,0.499,0.243,0.000458,0.836,0.493
5cezpP3jx5Le0Rkdn69rQy,['Stlndrms'],Up Down,5,False,0.778,0.662,0.421,0.134,6.57e-05,0.626,0.698
3CWwmxI7WhDennyNNJg2An,['Stlndrms'],Lavander,6,False,0.824,0.807,0.539,0.385,0.739,0.342,0.968
4SgKgjvMwVQ5cmsr4jJ5VC,['Stlndrms'],Ghost Peppers (Bonus Track),4,False,0.796,0.627,0.657,0.00331,0.103,0.272,0.743
35t4rBJfJ4v8rIWP8Tsr55,['Stlndrms'],Hangover,4,True,0.451,0.341,0.463,0.919,0.0234,0.104,0.59
1Dm6DYNqwAXrXBENVAMe5v,['Stlndrms'],Surf,8,True,0.462,0.416,0.224,0.888,0.819,0.124,0.536
65AlgPHDARtfr3eaAlLIPZ,['Stlndrms'],Coolin,15,True,0.768,0.449,0.326,0.678,0.782,0.0987,0.962
7n1gEWwNzQj8Zq0VwnsldC,['Stlndrms'],Gethigh,6,True,0.768,0.399,0.361,0.181,0.75,0.108,0.431
0fc18P7R2gOydnzfDLqoCU,['Stlndrms'],Footwork,5,True,0.673,0.53,0.464,0.487,0.357,0.198,0.531
1eYZu0oHjFnPsgXDZYkilf,['Stlndrms'],Drafty,7,True,0.785,0.654,0.354,0.704,0.73,0.291,0.457
1pblEex9Ksq9JvCOpl8Mjr,['Stlndrms'],Blueskies,1,True,0.576,0.426,0.091,0.22,0.0262,0.145,0.314
2M5InnC2C43POklh660tz1,['Stlndrms'],Chiiil,8,True,0.698,0.383,0.0611,0.815,0.133,0.108,0.418
6CARweLBQ19myNpcQwo4Rk,['Stlndrms'],Shining,2,True,0.657,0.67,0.703,0.343,0.0821,0.318,0.655
6en3fAZ6K0QWURLAZrs2Oz,['Stlndrms'],Vision,1,True,0.543,0.56,0.0797,0.644,0.104,0.217,0.392
3sw9H42vWgq4mFcR1xyJPm,['Stlndrms'],Rainbow,8,True,0.616,0.702,0.333,0.343,0.131,0.626,0.937
4XCsqhWxemU3fT9obEGI7O,['Stlndrms'],Sun,10,False,0.526,0.576,0.875,0.602,0.925,0.328,0.298
7C0vnVPDY5m5vGhpX9FPMl,['Stlndrms'],See the Light,3,False,0.703,0.611,0.78,0.704,2.94e-05,0.104,0.447
0wRoepWf6YUQKo0UWWdU3q,['Stlndrms'],Raw,3,False,0.547,0.595,0.76,0.902,0.737,0.181,0.732
7Imq5Soe3m9SaYfbPqNUB6,['Stlndrms'],Doot Doot,5,False,0.505,0.564,0.903,0.299,0.346,0.324,0.805
1wubvvjximdM409boLIj7g,['Stlndrms'],Sunday Vibes,2,False,0.726,0.366,0.676,0.88,0.0108,0.151,0.538
0mGxrWQU501KyBsug2JdVx,['Stlndrms'],Never Sleep,4,False,0.726,0.366,0.676,0.88,0.0108,0.151,0.538
3yfyV1Zij6baFKV2ZKCX8Y,['Stlndrms'],Rhoads,5,False,0.749,0.583,0.166,0.669,0.00501,0.131,0.775
3dCbQ19fXgGPiOlkQQZmC3,['Stlndrms'],With Time,5,False,0.673,0.351,0.548,0.319,0.88,0.182,0.421
0IDwQqmJZsmSIgCwyYnavN,['Stlndrms'],Shadows,3,False,0.511,0.674,0.389,0.741,0.879,0.106,0.148
6OHv7mZ1gsC4v7u8tzn9Om,['Stlndrms'],Gods,2,False,0.841,0.307,0.387,0.849,0.00216,0.132,0.447
462OcesUagfQd5KQRvj8Ap,['Stlndrms'],Touch,2,False,0.659,0.43,0.422,0.616,0.284,0.189,0.726
34oesxp2IEB0L5UsnzJnep,['Stlndrms'],Lovin,11,False,0.567,0.643,0.768,0.297,0.00225,0.567,0.895
4aGKumRVntsVCB3zGhseHX,['Stlndrms'],Combination,3,False,0.706,0.663,0.29,0.177,0.115,0.13,0.318
4J8DrDzSWMSQ4fmjZ7ySKr,['Stlndrms'],Hurry,3,False,0.677,0.599,0.451,0.113,0.00203,0.728,0.884
7mKGTpuNv15LnVYL9eT8Lw,['Stlndrms'],Time,19,False,0.77,0.579,0.417,0.75,0.444,0.21,0.304
